case_id,time_ms,chamber_pressure_bar,chamber_temperature_K,injection_pressure_bar,density_kg_m3,viscosity_Pa_s,injection_temperature_K,angle_shadow_deg,angle_shadow_smoothed_deg,angle_mie_deg,angle_mie_smoothed_deg,penetration_shadow_mm,penetration_shadow_ld,penetration_mie_mm,penetration_mie_ld
ETH-01,0.0,55.0318,192.02951875000002,98.86454999999997,810.7202282342074,0.0018787143649796726,273.0,,,,,,,,
ETH-01,0.025,55.0057,192.01583125000002,98.87406249999997,810.7182623680159,0.0018786886447426008,273.0,,,,,,,,
ETH-01,0.05,55.00809999999999,191.98822812499998,98.90735624999998,810.7184431393529,0.001878691009835264,273.0,,,,,,,,
ETH-01,0.07500000000000001,55.01635,192.08198750000005,98.85503749999995,810.7190645376966,0.0018786991398207654,273.0,,,,,2.7959570714285715,13.126559020791415,3.7426788125000003,17.571262030516433
ETH-01,0.1,55.01250000000001,191.98800000000008,98.87881874999998,810.7187745524075,0.001878695345831513,273.0,,,,,4.303594066666667,20.204666979655716,5.2198983750000005,24.506565140845073
ETH-01,0.125,55.00955,192.030659375,98.81222937499999,810.7185523551732,0.0018786924387441462,273.0,,,,,5.582710103448276,26.209906588959043,6.482211967741936,30.432920036347117
ETH-01,0.15000000000000002,54.99895,191.98800000000003,98.87881874999997,810.7177539464101,0.0018786819929047555,273.0,,,,,6.671547965517242,31.321821434353247,7.7247489375,36.26642693661972
ETH-01,0.17500000000000002,54.99654999999999,192.00237187500002,98.91211249999998,810.7175731734951,0.0018786796278016263,273.0,,,,,7.784078806451614,36.544970922308046,8.923212290322581,41.89301544752386
ETH-01,0.2,55.0072,192.02632500000004,98.88833124999996,810.7183753501506,0.0018786901229258428,273.0,14.964367816091954,16.694545119577302,12.506105990783409,12.937324980798767,8.992524645161291,42.21842556413752,10.116159714285715,47.49370757880617
ETH-01,0.225,55.005700000000004,191.98845625,98.96443124999996,810.7182623680159,0.0018786886447426008,273.0,16.4414314516129,16.694454507533617,12.859374999999996,12.962909073453424,10.014128483870968,47.01468771770408,11.2046811875,52.60413703051643
ETH-01,0.25,55.000400000000006,192.06784375,98.97394374999995,810.7178631631773,0.0018786834218198713,273.0,16.465624999999996,16.664968715239148,13.118245967741931,12.977844742063487,10.959451062500001,51.45282188967137,12.022114937500001,56.44185416666667
ETH-01,0.275,55.018049999999995,192.00944375000003,98.87406249999998,810.7191925828101,0.0018787008150864992,273.0,17.284166666666664,16.724898230940354,13.199697580645157,12.982278521209967,11.837344774193548,55.57438861123732,12.889178593750001,60.512575557511745
ETH-01,0.30000000000000004,55.016349999999996,192.01286562500002,98.807475,810.7190645376966,0.0018786991398207654,273.0,17.129477196885425,16.766200143016043,12.996774193548383,12.99690839642308,12.4658646875,58.52518632629108,13.577185333333334,63.74265414710486
ETH-01,0.325,55.02099999999999,192.012865625,98.87881874999997,810.7194147782509,0.001878703722162024,273.0,16.506451612903223,16.80512013348164,13.315624999999994,13.002920954941112,13.09937584375,61.49941710680751,14.08029634375,66.1046776701878
ETH-01,0.35000000000000003,55.0194,191.99963437500006,98.87881874999997,810.719294265545,0.0018787021454435818,273.0,17.569556451612904,16.820727544493877,12.603333333333328,13.012894645257292,13.72412878125,64.43252948943662,14.63498353125,68.70884286971831
ETH-01,0.375,55.00795000000002,191.97408437500005,98.92638124999998,810.7184318411599,0.0018786908620171004,273.0,16.543749999999996,16.831640630111885,12.83971774193548,13.015741449805725,14.40726984375,67.63976452464789,15.17215428125,71.23077127347418
ETH-01,0.4,55.00645000000001,192.047540625,98.85503593749998,810.7183188591002,0.0018786893838343114,273.0,17.268749999999997,16.841341150661226,12.831249999999999,13.001372301160604,15.002828718750001,70.43581558098592,15.7355996875,73.87605487089202
ETH-01,0.42500000000000004,55.01404999999999,192.065334375,98.85503749999997,810.7188912998593,0.0018786968732825678,273.0,16.771874999999998,16.855119247994846,13.103124999999995,12.972079801879246,15.5487576875,72.99886238262911,16.2085435,76.09644835680751
ETH-01,0.45,55.00635000000001,192.023359375,98.84076874999997,810.718311326957,0.0018786892852887523,273.0,16.693548387096776,16.875266511401556,13.218749999999996,12.945194561785282,16.056734375,75.3837294600939,16.7048425625,78.42649090375588
ETH-01,0.47500000000000003,54.996550000000006,191.978190625,98.92638124999998,810.7175731734951,0.0018786796278016263,273.0,16.340625,17.005568953930286,13.142137096774192,12.939889262246115,16.602663343750002,77.9467762617371,17.16902815625,80.60576599178404
ETH-01,0.5,54.99650000000001,191.95743125,98.90259999999996,810.7175694073882,0.0018786795785286168,273.0,17.444052419354836,17.07927863134964,13.035483870967738,12.942308617084825,17.0551713125,80.07122681924884,17.656569,82.89469014084507
ETH-01,0.525,54.99565000000001,191.97499687500002,98.87881874999997,810.7175053835456,0.0018786787408872562,273.0,17.303125,17.121889518446416,13.187096774193549,12.934365068697726,17.4638881875,81.99008538732394,17.905691666666666,84.06428012519562
ETH-01,0.55,55.00870000000001,191.99210625,98.86454999999997,810.7184883321255,0.001878691601108041,273.0,17.35,17.162605580274374,13.087096774193547,12.93984893966547,17.8726050625,83.90894395539907,18.5148744375,86.92429313380282
ETH-01,0.5750000000000001,55.01185000000001,192.01240937500006,98.86930437499998,810.7187255937511,0.0018786947052872236,273.0,17.05483870967742,17.22495732526881,13.162499999999998,12.94094772998805,18.231692031250002,85.59479826877936,18.9469465625,88.9528007629108
ETH-01,0.6000000000000001,55.00340000000001,192.0162875000001,98.89308593749998,810.7180891284249,0.0018786863781928283,273.0,17.00625,17.30924159946236,13.061290322580643,12.934521318697728,18.6374895,87.49995070422536,19.37026046875,90.94018999413146
ETH-01,0.625,55.0072,192.00761874999998,98.97869999999998,810.7183753501506,0.0018786901229258428,273.0,17.006249999999998,17.291836693548383,12.757096774193542,12.972167152031062,19.0637228125,89.50104606807513,19.831526656250002,93.10575894953053
ETH-01,0.65,55.02400000000001,191.99256250000008,98.96918749999998,810.7196407390762,0.0018787066785057938,273.0,17.103124999999995,17.356211693548385,12.444814814814812,12.99871453106332,19.42864859375,91.21431264671362,20.28695403125,95.24391563967137
